dataset,term,method,retrieval_scope,aligned_datastore,neighbor_query_scale,retrieval_representation,alignment_period,fallback_method,inference_seconds,tsrag_weight,validation_dates,fallback_count,fallback_grid_rows,task_error,datastore_preprocessing_seconds,fallback_rate,MSE_mean,MSE_variance,MSE_std,MSE_dispersion_ddof,MSE_finite_values,MSE_evaluation_values,MSE_total_values,MAE_mean,MAE_variance,MAE_std,MAE_dispersion_ddof,MAE_finite_values,MAE_evaluation_values,MAE_total_values,RMSE_mean,RMSE_variance,RMSE_std,RMSE_dispersion_ddof,RMSE_finite_values,RMSE_evaluation_values,RMSE_total_values,MAPE_mean,MAPE_variance,MAPE_std,MAPE_dispersion_ddof,MAPE_finite_values,MAPE_evaluation_values,MAPE_total_values,sMAPE_mean,sMAPE_variance,sMAPE_std,sMAPE_dispersion_ddof,sMAPE_finite_values,sMAPE_evaluation_values,sMAPE_total_values,MASE_mean,MASE_variance,MASE_std,MASE_dispersion_ddof,MASE_finite_values,MASE_evaluation_values,MASE_total_values,ND_mean,ND_variance,ND_std,ND_dispersion_ddof,ND_finite_values,ND_evaluation_values,ND_total_values,CRPS_mean,CRPS_variance,CRPS_std,CRPS_dispersion_ddof,CRPS_finite_values,CRPS_evaluation_values,CRPS_total_values,seasonal_MASE_mean,seasonal_MASE_variance,scaled_MASE_mean,scaled_MASE_std,scaled_MASE_variance,MASE_variance_ratio_to_seasonal
NE_China_Wind/H,long,chronos_bolt_max,,,,,,,0.301698824390769,,,0,16,,0,0.0,0.35106010456494086,0.05264602158231756,0.22944720870456795,0,16,16,16,0.4530731136675015,0.025512436168909317,0.15972612863557833,0,16,16,16,0.5547592838754156,0.04330224151897691,0.20809190642352457,0,16,16,16,1.0508513526926322,0.8306146806345485,0.9113806453038974,0,16,16,16,0.8280017513999345,0.24968224911550388,0.4996821480856644,0,16,16,16,1.2605794159420194,0.666162271514605,0.8161876447941399,0,16,16,16,0.6125341777667588,0.09400845722397672,0.30660798623645913,0,16,16,16,0.6125341777667588,0.09400845722397672,0.30660798623645913,0,16,16,16,1.3310720643183538,0.6787319478156216,0.947040697295053,0.6131806584131958,0.3759905198520403,0.981480647343226
NE_China_Wind/H,long,chronos2_max,,,,,,,0.07413864694535732,,,0,16,,0,0.0,0.32159509332523484,0.054410862118667316,0.23326136010635648,0,16,16,16,0.4365320577879694,0.028569857362846694,0.16902620318414152,0,16,16,16,0.5253232729669857,0.04563055220448867,0.21361308996521883,0,16,16,16,1.1978937624108181,1.168256706455098,1.0808592445157224,0,16,16,16,0.7967294482945612,0.27544283177075307,0.5248264777721805,0,16,16,16,1.1842643598823355,0.5407574952728402,0.7353621524615203,0,16,16,16,0.6048207558572622,0.10898822582343456,0.3301336484265646,0,16,16,16,0.6048207558572622,0.10898822582343456,0.3301336484265646,0,16,16,16,1.3310720643183538,0.6787319478156216,0.889707170354297,0.5524585574095882,0.30521045765508326,0.7967173153012354
NE_China_Wind/H,long,tsrag,all,False,False,t5,24,chronos_bolt_max,1.3668408785015345,,,0,16,,56.12995497882366,0.0,0.2995926307759718,0.041985097173780156,0.20490265292030788,0,16,16,16,0.4212405349304996,0.019676885441121336,0.1402743221018064,0,16,16,16,0.5168361725268469,0.03247300154377125,0.1802026679707358,0,16,16,16,1.133655757870827,0.6883391073579022,0.8296620440624617,0,16,16,16,0.8154428882826529,0.3283421094677888,0.5730114392119836,0,16,16,16,1.1188140251289174,0.2829670572398638,0.5319464796761643,0,16,16,16,0.5924119483795015,0.10277607951222002,0.32058708569157934,0,16,16,16,0.5924119483795015,0.10277607951222002,0.32058708569157934,0,16,16,16,1.3310720643183538,0.6787319478156216,0.8405360274027429,0.3996376258926114,0.15971023202908283,0.416905463416807
NE_China_Wind/H,long,bayes_mixture,,,,,,chronos_bolt_max,1.4410202465951443,0.3333333333333333,4,0,16,,0,0.0,0.30648477563558585,0.047916290615008836,0.21889789997852616,0,16,16,16,0.42720701907711334,0.024460223223072616,0.1563976445573034,0,16,16,16,0.516673801621844,0.03953295835321724,0.19882896759078453,0,16,16,16,1.1590812663099557,0.9300368515833465,0.9643841825659245,0,16,16,16,0.7959300891646561,0.28604243793451295,0.5348293540322118,0,16,16,16,1.1503273538787062,0.41756580861279535,0.6461933213929059,0,16,16,16,0.5953429143929896,0.10442272295531738,0.3231450494055531,0,16,16,16,0.5953429143929896,0.10442272295531738,0.3231450494055531,0,16,16,16,1.3310720643183538,0.6787319478156216,0.8642111758748333,0.4854683219002297,0.23567949156862508,0.6152146071164866
Australia_Solar/H,short,chronos_t5_512,,,,,,,14.335616622120142,,,0,312,,0,0.0,68848675307.11127,7.488383004937861e+21,86535443634.02698,0,312,312,315,181641.00429446867,16801374600.70129,129620.11649702098,0,312,312,315,218144.10958807849,21261822759.135674,145814.3434615939,0,312,312,315,3940.4927825455566,274204707.7596745,16559.127626770514,0,312,312,315,0.8365341660816682,0.039759507112145515,0.19939786135298823,0,312,312,315,3.350774106177481,4.964688128995492,2.2281580125735005,0,312,312,315,0.8459104730406404,0.7705326271925312,0.8777998787836162,0,312,312,315,0.8459104730406404,0.7705326271925312,0.8777998787836162,0,312,312,315,1.235468758758717,0.9323109223171446,2.712147986278523,1.8034919918267658,3.2525833645832756,5.3251420852781255
Australia_Solar/H,short,chronos_bolt_512,,,,,,,0.1818729406222701,,,0,312,,0,0.0,25707114900.519558,4.3479564503780635e+21,65939035861.756905,0,312,312,315,80444.0003039265,7483362621.310349,86506.43109798456,0,312,312,315,105319.93492886773,14614826207.098623,120891.7954498924,0,312,312,315,94.83321756411809,223404.33464370156,472.65667735016876,0,312,312,315,0.5645072215417303,0.08089529012274453,0.28442097342274975,0,312,312,315,1.1014037065918758,0.6983229834083701,0.835657216452039,0,312,312,315,0.32883229913844136,0.2267722514562739,0.4762061018679558,0,312,312,315,0.32883229913844136,0.2267722514562739,0.4762061018679558,0,312,312,315,1.235468758758717,0.9323109223171446,0.8914864894669314,0.6763887880836655,0.45750179264528973,0.7490237073194143
Australia_Solar/H,short,chronos_bolt_max,,,,,,,0.3462932426482439,,,0,312,,0,0.0,24319664966.656097,3.5531415099129914e+21,59608233574.84259,0,312,312,315,79146.9305838539,6854805167.256302,82793.7507741756,0,312,312,315,103897.67832953396,13524937404.388784,116296.76437626622,0,312,312,315,84.32516738732049,374892.54130924615,612.2846897557101,0,312,312,315,0.5580477745805907,0.07461300064334929,0.27315380400673406,0,312,312,315,1.1027190805159282,0.6821077033832813,0.8258981192515704,0,312,312,315,0.33678537989806073,0.23777436425051002,0.487621127772895,0,312,312,315,0.33678537989806073,0.23777436425051002,0.487621127772895,0,312,312,315,1.235468758758717,0.9323109223171446,0.8925511654570989,0.6684896832853591,0.44687845665895976,0.7316311404868948
Australia_Solar/H,short,chronos2_max,,,,,,,1.4200324779376388,,,0,312,,0,0.0,25681173523.89352,4.1616416520771223e+21,64510787098.57075,0,312,312,315,80595.98859631617,7295914530.764048,85416.12570682452,0,312,312,315,105275.90727492292,14598156871.335348,120822.8325745401,0,312,312,315,201.88901380260765,620256.7118229956,787.5637827014366,0,312,312,315,0.5864106499114542,0.06576574147649603,0.2564483212588767,0,312,312,315,1.093029649033253,0.6515672617476693,0.8071971641102744,0,312,312,315,0.31792641374445324,0.212602977491296,0.461088904107761,0,312,312,315,0.31792641374445324,0.212602977491296,0.461088904107761,0,312,312,315,1.235468758758717,0.9323109223171446,0.884708448744124,0.6533529548098572,0.4268700835587714,0.6988733545331408
Australia_Solar/H,short,tsrag,all,False,False,t5,24,chronos_bolt_max,8.498762166127563,,,207,312,,199.37070552632213,0.6634615384615384,25811635978.14213,4.4860776651079654e+21,66978187980.17729,0,312,312,315,80391.19092181661,7538392877.90605,86823.91881219167,0,312,312,315,105247.1780583182,14734667488.902802,121386.43865318235,0,312,312,315,78.6472244900166,356488.19582084776,597.066324473963,0,312,312,315,0.5682603583832251,0.0815987518780613,0.28565495248299355,0,312,312,315,1.1125119046842131,0.7147201352078059,0.8454112225466408,0,312,312,315,0.34329678238976635,0.25269371512330874,0.5026864978525968,0,312,312,315,0.34329678238976635,0.25269371512330874,0.5026864978525968,0,312,312,315,1.235468758758717,0.9323109223171446,0.9004775691794592,0.6842837720931371,0.46824428075001234,0.7666113504617713
Australia_Solar/H,short,bayes_mixture,,,,,,chronos_bolt_max,9.918853965587914,0.34579439252336447,105,0,312,,0,0.0,24262938452.888638,4.028012256872343e+21,63466623172.12365,0,312,312,315,76723.24020132862,7080557361.823095,84146.04780869446,0,312,312,315,101143.96619467507,14032836555.299063,118460.27416521989,0,312,312,315,141.80319460643165,380414.4425370359,616.7774659770215,0,312,312,315,0.5475027806164058,0.07136198668189826,0.2671366442139645,0,312,312,315,1.0423707628669006,0.6536300572302022,0.8084739063384805,0,312,312,315,0.3133125134541501,0.22285912601234004,0.4720795759322151,0,312,312,315,0.3133125134541501,0.22285912601234004,0.4720795759322151,0,312,312,315,1.235468758758717,0.9323109223171446,0.8437046711842207,0.6543863619431051,0.4282215106971325,0.7010859162796085
Australia_Solar/H,medium,chronos_t5_512,,,,,,,13.437744146212935,,,0,105,,0,0.0,91342721405.23874,9.211421707841299e+21,95976151766.16168,0,105,105,105,212199.47624817878,20828640846.99488,144321.31113246887,0,105,105,105,261743.67821736753,22832968318.481907,151105.81828136832,0,105,105,105,5033.652072372942,199613130.0480593,14128.451084533623,0,105,105,105,0.8732475946090995,0.026365695546442344,0.16237516911905694,0,105,105,105,3.921407662921664,6.492352388217791,2.548009495315469,0,105,105,105,0.900387222978256,0.4843142809994674,0.6959269221688922,0,105,105,105,0.900387222978256,0.4843142809994674,0.6959269221688922,0,105,105,105,1.3589947306642882,0.6875907422688505,2.885520873951326,1.874922277343916,3.5153335460804964,9.442175394617598
Australia_Solar/H,medium,chronos_bolt_512,,,,,,,0.30083656404167414,,,0,105,,0,0.0,27293687292.480503,2.1505381030526994e+21,46373894628.90409,0,105,105,105,84743.20165618895,4694164570.921425,68513.9735449742,0,105,105,105,124305.44437326014,11841843791.646835,108820.23613118488,0,105,105,105,59.315661890678946,24687.91212780121,157.12387510433038,0,105,105,105,0.5790807451799983,0.06180697285614588,0.2486100819680205,0,105,105,105,1.2044003048193626,0.4208240633273926,0.6487095369480802,0,105,105,105,0.30093253611959103,0.06613572943660027,0.25716867895721723,0,105,105,105,0.30093253611959103,0.06613572943660027,0.25716867895721723,0,105,105,105,1.3589947306642882,0.6875907422688505,0.886243542850708,0.47734514513605614,0.2278583875849625,0.6120269478015293
Australia_Solar/H,medium,chronos_bolt_max,,,,,,,1.0169951496645808,,,0,105,,0,0.0,25772971386.112785,1.7111848570894407e+21,41366470203.40799,0,105,105,105,82552.68674045341,4065849879.8603296,63764.01712455333,0,105,105,105,122263.73781914613,10824549800.603876,104041.0966907014,0,105,105,105,84.29845865775883,95054.02559382573,308.3083287779066,0,105,105,105,0.5704760659751474,0.05724277242368374,0.23925461839572448,0,105,105,105,1.1872985757691956,0.4203066466163078,0.6483106096743348,0,105,105,105,0.3011727705833534,0.08065976931165324,0.2840066360345357,0,105,105,105,0.3011727705833534,0.08065976931165324,0.2840066360345357,0,105,105,105,1.3589947306642882,0.6875907422688505,0.8736594403046978,0.477051599278413,0.22757822837409158,0.6112744409987508
Australia_Solar/H,medium,chronos2_max,,,,,,,0.47067530173808336,,,0,105,,0,0.0,28984571827.29034,2.72602066766241e+21,52211307852.44141,0,105,105,105,86466.60842613976,5519381377.016135,74292.53917464481,0,105,105,105,125407.87515777374,13257436675.702574,115140.94265595784,0,105,105,105,221.11306113770814,243934.2965191251,493.8970505268533,0,105,105,105,0.6062467754569734,0.05353750834247019,0.23138173727083602,0,105,105,105,1.204338828113628,0.42673560509656594,0.6532500326035705,0,105,105,105,0.28927515678517035,0.056257911157822166,0.23718750211135106,0,105,105,105,0.28927515678517035,0.056257911157822166,0.23718750211135106,0,105,105,105,1.3589947306642882,0.6875907422688505,0.8861983059529134,0.48068621449639937,0.23105923680687845,0.6206244192416871
Australia_Solar/H,medium,tsrag,all,False,False,t5,24,chronos_bolt_max,4.292270228266716,,,70,105,,198.48469277843833,0.6666666666666666,27560578801.690254,2.37158464784285e+21,48698918343.663956,0,105,105,105,83925.58334678673,4718344287.862049,68690.20518139431,0,105,105,105,123951.25435061203,12196665346.600138,110438.51387355835,0,105,105,105,77.48529480015495,88881.22831478003,298.12954954982246,0,105,105,105,0.5791388084660889,0.06240875055462605,0.2498174344488912,0,105,105,105,1.198197735599768,0.44928488219563784,0.6702871639794677,0,105,105,105,0.3047016161169667,0.08341544121507012,0.2888173146040073,0,105,105,105,0.3047016161169667,0.08341544121507012,0.2888173146040073,0,105,105,105,1.3589947306642882,0.6875907422688505,0.8816794565598343,0.49322278361728866,0.24326871427918675,0.6534190392283754
Australia_Solar/H,medium,bayes_mixture,,,,,,chronos_bolt_max,4.763005861081183,0.35135135135135137,35,0,105,,0,0.0,26770147061.491333,2.1802813370908426e+21,46693482811.746254,0,105,105,105,81814.62616150921,4925785333.998716,70183.93928812144,0,105,105,105,120947.45299750366,12141860674.907969,110190.11151145991,0,105,105,105,152.81323574072786,134335.7601747342,366.5184308799957,0,105,105,105,0.5586921271736928,0.05884241879171359,0.24257456336498595,0,105,105,105,1.143111421206006,0.41542788561824534,0.644536954424062,0,105,105,105,0.28093421196071844,0.06346971976710462,0.2519319744834002,0,105,105,105,0.28093421196071844,0.06346971976710462,0.2519319744834002,0,105,105,105,1.3589947306642882,0.6875907422688505,0.8411448517149462,0.4742748002481267,0.22493658615040044,0.6041789978839062
Australia_Solar/H,long,chronos_t5_512,,,,,,,12.703063796274364,,,0,45,,0,0.0,93766526687.14233,7.541257013730962e+21,86840411178.9607,0,45,45,45,216133.96168740749,16324233159.903738,127766.32247937536,0,45,45,45,272448.59456432617,19538290007.065727,139779.4334194617,0,45,45,45,5386.343273388099,120284693.54173866,10967.437874988791,0,45,45,45,0.8876821644923335,0.017596270836603152,0.1326509360562644,0,45,45,45,4.0940771002539735,6.072494204020618,2.4642431300544634,0,45,45,45,0.9061454217346883,0.385039392306918,0.6205154247131316,0,45,45,45,0.9061454217346883,0.385039392306918,0.6205154247131316,0,45,45,45,1.2762842341465261,0.42093784470046247,3.20780982066409,1.9307949311952022,3.727969066329085,14.426106562933962
Australia_Solar/H,long,chronos_bolt_512,,,,,,,0.23798375949263573,,,0,45,,0,0.0,25750113645.67511,1.0986281195916064e+21,33145559575.78038,0,45,45,45,83375.44020281172,3082489282.6698804,55520.17005260233,0,45,45,45,129366.53268801009,9014413865.957127,94944.26715688065,0,45,45,45,87.94573425115041,23376.386905499046,152.89338411291394,0,45,45,45,0.5933291883436185,0.05808001994895319,0.24099796669049553,0,45,45,45,1.2498315239719093,0.5064851244110019,0.7116776829513498,0,45,45,45,0.2858951531492315,0.03785400726141175,0.19456106306610207,0,45,45,45,0.2858951531492315,0.03785400726141175,0.19456106306610207,0,45,45,45,1.2762842341465261,0.42093784470046247,0.9792736527907467,0.5576169194217628,0.3109366288254167,1.203230193691457
Australia_Solar/H,long,chronos_bolt_max,,,,,,,0.8168310830369592,,,0,45,,0,0.0,24593358585.49946,1.0561558990732574e+21,32498552261.18938,0,45,45,45,81252.48253323635,3011817075.9798875,54880.02438027781,0,45,45,45,125718.30377010306,8788266682.667555,93745.75554481149,0,45,45,45,118.68767078295585,61825.34679813555,248.6470325544537,0,45,45,45,0.579181381812328,0.044642505489305706,0.21128773151630387,0,45,45,45,1.201433095397955,0.36127101246397625,0.6010582438199947,0,45,45,45,0.27576046943906285,0.031291681180829284,0.17689454819419756,0,45,45,45,0.27576046943906285,0.031291681180829284,0.17689454819419756,0,45,45,45,1.2762842341465261,0.42093784470046247,0.9413522969680611,0.47094387577539343,0.2217881341303492,0.8582526304353916
Australia_Solar/H,long,chronos2_max,,,,,,,0.2047616159543395,,,0,45,,0,0.0,29006791996.918022,2.370366616643833e+21,48686411005.98639,0,45,45,45,84644.99149393811,3769041378.147741,61392.518910269035,0,45,45,45,131066.97296448784,11828240594.844229,108757.71510492591,0,45,45,45,237.38041428251725,175894.1674519755,419.397386081477,0,45,45,45,0.6057823098350776,0.04271299903481947,0.20667123417355274,0,45,45,45,1.2377371271489037,0.33103247713121764,0.5753542188349866,0,45,45,45,0.2750675196656235,0.02173583789202131,0.14743079017634447,0,45,45,45,0.2750675196656235,0.02173583789202131,0.14743079017634447,0,45,45,45,1.2762842341465261,0.42093784470046247,0.9697973962489637,0.4508041417746856,0.20322437424121081,0.7864165251446539
Australia_Solar/H,long,tsrag,all,False,False,t5,24,chronos_bolt_max,2.6030450705438852,,,30,45,,197.5000651217997,0.6666666666666666,26160203945.720303,1.2894946482935172e+21,35909534225.51617,0,45,45,45,81045.27308304438,3031966930.716538,55063.29930831005,0,45,45,45,128404.05462915593,9672602700.513039,98349.39095140874,0,45,45,45,123.32789698670499,65046.854710636246,255.04284877376242,0,45,45,45,0.5894584731378055,0.05049579447101578,0.22471269316844517,0,45,45,45,1.1998648797071005,0.3644901402297332,0.6037301882709968,0,45,45,45,0.27582987655101987,0.031754583877402674,0.17819815901799513,0,45,45,45,0.27582987655101987,0.031754583877402674,0.17819815901799513,0,45,45,45,1.2762842341465261,0.42093784470046247,0.9401235615117282,0.4730374097856986,0.2237643910567629,0.8659001437352415
Australia_Solar/H,long,bayes_mixture,,,,,,chronos_bolt_max,2.807863268069923,0.35294117647058826,15,0,45,,0,0.0,26475937241.025444,1.5812149902578515e+21,39764494090.304375,0,45,45,45,80046.91666857309,3356989736.9882073,57939.53518098163,0,45,45,45,126676.60500537629,10428974985.337309,102122.35301508338,0,45,45,45,138.50616678802072,69541.92376611449,263.70802749653734,0,45,45,45,0.556149431475651,0.04945331138433525,0.2223810049989325,0,45,45,45,1.1685848946983144,0.33600155568548346,0.5796564117522409,0,45,45,45,0.26248062859426496,0.024234209388122003,0.15567340616856176,0,45,45,45,0.26248062859426496,0.024234209388122003,0.15567340616856176,0,45,45,45,1.2762842341465261,0.42093784470046247,0.9156149260746512,0.45417501544228306,0.20627494465199805,0.7982213049163605
epf_electricity_price/H,short,chronos_t5_512,,,,,,,23.62125081848353,,,0,525,,0,0.0,160.4158650700959,394044.66303494043,627.7297691164092,0,525,525,525,6.495528086332937,59.0783789696888,7.6862460908878525,0,525,525,525,8.187307989496285,93.38385295522617,9.663532115910112,0,525,525,525,1.2746931370563435,316.6813098776675,17.79554185400567,0,525,525,525,0.16327246380288632,0.04556262511156513,0.21345403512598474,0,525,525,525,1.0270833160886188,1.149954792440912,1.0723594511360974,0,525,525,525,0.1664734997948475,0.0719140485251034,0.2681679483553234,0,525,525,525,0.1664734997948475,0.0719140485251034,0.2681679483553234,0,525,525,525,1.4287668259022852,1.4925386582068707,0.7188599969347707,0.7505489571112405,0.5633237370207707,0.770469016743903
epf_electricity_price/H,short,chronos_bolt_512,,,,,,,0.3033581702038646,,,0,525,,0,0.0,125.44485854759782,117921.16779242332,343.39651686122755,0,525,525,525,6.21505464765258,37.581495144308334,6.1303747963977155,0,525,525,525,7.806042766585181,64.51055487384099,8.031846292966579,0,525,525,525,1.1764853218194276,207.04437308477029,14.389036558601493,0,525,525,525,0.15957237541041738,0.0396371311579216,0.19909076110638987,0,525,525,525,0.9712647264074903,0.6884370864171285,0.8297210895337833,0,525,525,525,0.16049837032669617,0.058640364302853375,0.24215772608540362,0,525,525,525,0.16049837032669617,0.058640364302853375,0.24215772608540362,0,525,525,525,1.4287668259022852,1.4925386582068707,0.6797923277607764,0.5807253321477446,0.33724191139810833,0.4612524323116788
epf_electricity_price/H,short,chronos_bolt_max,,,,,,,0.574447994120419,,,0,525,,0,0.0,126.75291962264178,116463.2504156684,341.26712472148324,0,525,525,525,6.288675473247552,38.95291995810317,6.241227440023571,0,525,525,525,7.881861495505533,64.62917898830905,8.039227511913632,0,525,525,525,1.1943407526963736,184.15946275237638,13.570536568329802,0,525,525,525,0.1605383389285713,0.041923358164809056,0.20475194300618751,0,525,525,525,0.9865224271113764,0.7351560207599491,0.8574123983008113,0,525,525,525,0.16310838148751453,0.060464332685216934,0.24589496270809805,0,525,525,525,0.16310838148751453,0.060464332685216934,0.24589496270809805,0,525,525,525,1.4287668259022852,1.4925386582068707,0.6904712576094244,0.6001065973514216,0.36012792818470124,0.4925540901186186
epf_electricity_price/H,short,chronos2_max,,,,,,,2.349977895617485,,,0,525,,0,0.0,124.52746277868515,138984.74056507568,372.806572588354,0,525,525,525,6.070351277643312,38.547988499201374,6.208702642195177,0,525,525,525,7.63091536500279,66.2965934708495,8.142272009141521,0,525,525,525,1.24069673050265,204.32993249788183,14.29440213852548,0,525,525,525,0.15777923234782346,0.04167795779854786,0.20415180087020507,0,525,525,525,0.9582914661162995,0.7793896490773699,0.8828304758431088,0,525,525,525,0.16096609026496347,0.07099199020427588,0.26644322135170917,0,525,525,525,0.16096609026496347,0.07099199020427588,0.26644322135170917,0,525,525,525,1.4287668259022852,1.4925386582068707,0.6707122875078834,0.6178968183178453,0.3817964780873163,0.5221905943888415
epf_electricity_price/H,short,tsrag,all,False,False,t5,168,chronos_bolt_max,20.037137622013688,,,0,525,,456.5938316453248,0.0,124.72130865283874,118651.6145833833,344.45843665583703,0,525,525,525,6.160324062194735,37.61715855441294,6.133282852959982,0,525,525,525,7.755948337288081,64.56657404215701,8.035332851982986,0,525,525,525,1.0978695753639833,166.21018990172865,12.892253096403618,0,525,525,525,0.15589538204137024,0.03665306698002435,0.19144990723430594,0,525,525,525,0.9606227571238842,0.6692181285007133,0.818057533735075,0,525,525,525,0.15852602926827322,0.05859786353372928,0.24206995586757413,0,525,525,525,0.15852602926827322,0.05859786353372928,0.24206995586757413,0,525,525,525,1.4287668259022852,1.4925386582068707,0.6723439680349789,0.5725619596594852,0.32782719764911,0.44837574210956044
epf_electricity_price/H,short,bayes_mixture,,,,,,chronos_bolt_max,22.387195508927107,0.45351043643263755,525,0,525,,0,0.0,121.6924223235767,125478.79236472026,354.2298580931882,0,525,525,525,6.019981198361927,37.23278852240003,6.101867625768362,0,525,525,525,7.574475099770978,64.31974928652613,8.019959431725708,0,525,525,525,1.1603188670357114,186.09442392087695,13.641643006649783,0,525,525,525,0.1547736018793564,0.038538827978414285,0.19631308662036334,0,525,525,525,0.943819243457658,0.7050714668197907,0.8396853379807169,0,525,525,525,0.15731266078952968,0.06424187983196487,0.2534598189693287,0,525,525,525,0.15731266078952968,0.06424187983196487,0.2534598189693287,0,525,525,525,1.4287668259022852,1.4925386582068707,0.660583117095838,0.5876993521671701,0.3453905285377114,0.4723974571398107
epf_electricity_price/H,medium,chronos_t5_512,,,,,,,22.013202626258135,,,0,175,,0,0.0,240.67600726529878,539035.26718309,734.1902118545916,0,175,175,175,8.379853132689991,80.70597146849211,8.983650230752092,0,175,175,175,10.856366132224661,122.81532166838413,11.082207436624895,0,175,175,175,1.7627073686910213,132.32164328921897,11.503114503873244,0,175,175,175,0.20721092605700342,0.05650250699085436,0.23770255991649386,0,175,175,175,1.345190200405999,1.585597737627521,1.2592052007625767,0,175,175,175,0.20596258556589903,0.08132052077717307,0.28516753107107595,0,175,175,175,0.20596258556589903,0.08132052077717307,0.28516753107107595,0,175,175,175,1.8635230783637327,2.1638735496972785,0.7218532552798562,0.6757121579992572,0.45658692046801314,0.7327589626710594
epf_electricity_price/H,medium,chronos_bolt_512,,,,,,,0.47924578562378883,,,0,175,,0,0.0,189.47702536316947,199842.76549357185,447.03776741296906,0,175,175,175,7.748101466032011,44.57864829418615,6.676724368594689,0,175,175,175,10.165857414969867,86.13236838167161,9.28075257625542,0,175,175,175,1.6609614559317294,93.18154537680813,9.653058861149047,0,175,175,175,0.19461358613010013,0.03946744898350431,0.19866416129615405,0,175,175,175,1.22743631347131,0.7995248527063644,0.8941615361367119,0,175,175,175,0.1894713952923139,0.043981715471155654,0.20971818106963366,0,175,175,175,0.1894713952923139,0.043981715471155654,0.20971818106963366,0,175,175,175,1.8635230783637327,2.1638735496972785,0.658664401703606,0.47982316211604464,0.2302302669030401,0.36948778860863485
epf_electricity_price/H,medium,chronos_bolt_max,,,,,,,1.6963661843910813,,,0,175,,0,0.0,196.4116934828032,213583.72322822787,462.15119087613294,0,175,175,175,7.848836937772612,49.060784860033664,7.004340430050046,0,175,175,175,10.306023966894012,90.19756347660937,9.497239781989785,0,175,175,175,1.6921039265189575,89.254211710569,9.447444718577028,0,175,175,175,0.19447806580513674,0.044774549664024145,0.2115999755766152,0,175,175,175,1.2501886179440798,0.9315273139145087,0.9651566266231139,0,175,175,175,0.19352433843137412,0.053903466386370266,0.23217120059639237,0,175,175,175,0.19352433843137412,0.053903466386370266,0.23217120059639237,0,175,175,175,1.8635230783637327,2.1638735496972785,0.6708736974922835,0.5179204045439405,0.26824154544295903,0.4304906421379509
epf_electricity_price/H,medium,chronos2_max,,,,,,,0.7901788121089339,,,0,175,,0,0.0,191.36193632322264,237833.41460560434,487.68167343627374,0,175,175,175,7.6054819220954935,47.54335925405735,6.895169269427499,0,175,175,175,10.009415365080082,91.17354037252136,9.548483668757116,0,175,175,175,1.7642300675270426,97.23753093777545,9.860909234841149,0,175,175,175,0.19026082958254417,0.042080098650565285,0.20513434293302837,0,175,175,175,1.2097578854073123,0.8923251901211837,0.9446296576548842,0,175,175,175,0.18774633240231278,0.05195767844666729,0.22794226998665099,0,175,175,175,0.18774633240231278,0.05195767844666729,0.22794226998665099,0,175,175,175,1.8635230783637327,2.1638735496972785,0.6491778392514145,0.5069052638104792,0.25695294647877154,0.4123739995093605
epf_electricity_price/H,medium,tsrag,all,False,False,t5,168,chronos_bolt_max,15.012031802907586,,,0,175,,455.0971590336412,0.0,189.17850981506686,210757.53596280183,459.0833649380054,0,175,175,175,7.69610629082554,44.4245346436621,6.665173264339202,0,175,175,175,10.127931767544867,86.60350792702233,9.3061005758063,0,175,175,175,1.6543134806682773,81.23703167953003,9.01315880696274,0,175,175,175,0.19113540423936626,0.036777313952061914,0.1917741222168985,0,175,175,175,1.2167505131362333,0.7904915678389641,0.8890959272423669,0,175,175,175,0.1883347150149449,0.04534865746791909,0.21295224222327197,0,175,175,175,0.1883347150149449,0.04534865746791909,0.21295224222327197,0,175,175,175,1.8635230783637327,2.1638735496972785,0.6529302090557427,0.4771048652764944,0.2276290524705019,0.3653131986153037
epf_electricity_price/H,medium,bayes_mixture,,,,,,chronos_bolt_max,15.802287266589701,0.384180790960452,175,0,175,,0,0.0,186.8445982542695,223124.02445208043,472.36005806172943,0,175,175,175,7.538916997190505,45.05662264419257,6.712423008436862,0,175,175,175,9.942274194933333,87.99578208703227,9.380606701436335,0,175,175,175,1.7188962479731578,90.74663941889476,9.526103055231701,0,175,175,175,0.18813199899599733,0.03879348560203887,0.1969606194193115,0,175,175,175,1.1953648719414633,0.8106365220114886,0.9003535538950733,0,175,175,175,0.1852952246961428,0.04791008856955706,0.21888373299438463,0,175,175,175,0.1852952246961428,0.04791008856955706,0.21888373299438463,0,175,175,175,1.8635230783637327,2.1638735496972785,0.6414542893619831,0.483145910210905,0.23342997055352388,0.37462287115848103
epf_electricity_price/H,long,chronos_t5_512,,,,,,,20.59655201714486,,,0,75,,0,0.0,281.9217119999291,357357.83133429615,597.7941379223254,0,75,75,75,9.469496940299063,68.28093450148238,8.263227850028242,0,75,75,75,12.948057193288744,114.26952691925266,10.689692554945285,0,75,75,75,1.8211701673938017,53.938858387896474,7.344307890325437,0,75,75,75,0.23174531706687815,0.06208851396378939,0.24917566888400117,0,75,75,75,1.5273473112006393,1.2367778542305994,1.1121051453125281,0,75,75,75,0.22113628753312048,0.04910274235661802,0.22159138601628453,0,75,75,75,0.22113628753312048,0.04910274235661802,0.22159138601628453,0,75,75,75,1.9954916176600113,2.061898174629208,0.765399011293099,0.5573088533524508,0.3105931580250236,0.599824894094496
